id;account_id;occurred_at;standard_qty;gloss_qty;poster_qty;total;standard_amt_usd;gloss_amt_usd;poster_amt_usd;total_amt_usd
5016;1791;2016-10-08T16:10:25.000Z;1;50;28;79;5;375;227;607
5017;1791;2016-11-07T03:27:36.000Z;0;57;35;92;0;427;284;711
5018;1791;2016-12-06T01:41:22.000Z;57;57;55;169;284;427;447;1158
5019;1801;2015-12-02T12:02:27.000Z;59;469;326;854;294;3513;2647;6454
5020;1801;2016-01-01T18:43:36.000Z;1688;488;370;2546;8423;3655;3004;15083
5021;1801;2016-01-31T01:51:19.000Z;133;442;167;742;664;3311;1356;5330
5022;1801;2016-03-30T13:07:16.000Z;91;466;295;852;454;3490;2395;6340
5023;1801;2016-06-25T17:33:26.000Z;58;481;291;830;289;3603;2363;6255
5024;1801;2016-07-24T11:40:10.000Z;33;511;0;544;165;3827;0;3992
5025;1801;2016-08-22T20:01:34.000Z;98;598;285;981;489;4479;2314;7282
5026;1801;2016-09-20T10:32:07.000Z;50;524;279;853;250;3925;2265;6440
5027;1801;2016-10-19T21:01:54.000Z;49;457;279;785;245;3423;2265;5933
5028;1801;2016-11-18T08:23:57.000Z;67;462;258;787;334;3460;2095;5890
5029;1811;2016-11-26T21:22:44.000Z;6;24;86;116;30;180;698;908
5030;1811;2016-12-26T07:20:14.000Z;22;124;0;146;110;929;0;1039
5031;1831;2016-03-27T16:49:26.000Z;31;484;309;824;155;3625;2509;6289
5032;1831;2016-05-26T17:48:19.000Z;0;1448;287;1735;0;10846;2330;13176
5033;1831;2016-06-24T02:12:00.000Z;24;526;325;875;120;3940;2639;6699
5034;1831;2016-07-24T02:29:29.000Z;0;498;300;798;0;3730;2436;6166
5035;1831;2016-08-23T22:57:13.000Z;339;482;306;1127;1692;3610;2485;7787
5036;1831;2016-09-21T12:11:39.000Z;83;521;263;867;414;3902;2136;6452
5037;1831;2016-10-20T05:51:25.000Z;67;569;302;938;334;4262;2452;7048
5038;1831;2016-11-19T00:12:14.000Z;80;512;283;875;399;3835;2298;6532
5039;1831;2016-12-18T03:06:12.000Z;72;441;266;779;359;3303;2160;5822
5040;1841;2015-12-06T03:12:24.000Z;20;125;3;148;100;936;24;1060
5041;1841;2016-01-05T04:02:08.000Z;47;31;18;96;235;232;146;613
5042;1841;2016-02-03T07:24:13.000Z;74;66;58;198;369;494;471;1335
5043;1841;2016-04-01T19:21:47.000Z;0;59;18;77;0;442;146;588
5044;1841;2016-04-30T02:39:05.000Z;0;144;0;144;0;1079;0;1079
5045;1841;2016-05-30T21:50:35.000Z;6;72;19;97;30;539;154;724
5046;1841;2016-08-26T19:27:54.000Z;0;0;44;44;0;0;357;357
5047;1841;2016-09-24T20:53:04.000Z;0;40;59;99;0;300;479;779
5048;1841;2016-10-23T03:52:31.000Z;0;40;0;40;0;300;0;300
5049;1851;2014-06-16T03:13:50.000Z;32;50;298;380;160;375;2420;2954
5050;1851;2014-07-16T18:38:19.000Z;0;67;40;107;0;502;325;827
5051;1851;2014-08-15T09:02:31.000Z;11;96;47;154;55;719;382;1156
5052;1851;2014-12-11T09:27:00.000Z;0;114;29;143;0;854;235;1089
5053;1851;2015-03-10T12:37:49.000Z;12;41;40;93;60;307;325;692
5054;1851;2015-04-09T18:40:23.000Z;0;561;18;579;0;4202;146;4348
5055;1851;2015-07-07T10:55:44.000Z;40;21;14;75;200;157;114;471
5056;1851;2015-08-05T13:41:11.000Z;0;33;44;77;0;247;357;604
5057;1851;2015-09-03T04:20:45.000Z;0;0;0;0;0;0;0;0
5058;1861;2016-12-26T08:04:19.000Z;63;495;289;847;314;3708;2347;6369
5059;1871;2013-12-22T19:48:13.000Z;0;796;288;1084;0;5962;2339;8301
5060;1871;2014-01-21T02:35:06.000Z;284;386;311;981;1417;2891;2525;6834
5061;1871;2014-02-20T00:33:55.000Z;41;566;1579;2186;205;4239;12821;17265
5062;1871;2014-03-21T19:28:41.000Z;65;465;291;821;324;3483;2363;6170
5063;1871;2014-04-19T06:22:22.000Z;145;521;306;972;724;3902;2485;7111
5064;1871;2014-06-17T10:47:26.000Z;48;502;309;859;240;3760;2509;6509
5065;1871;2014-08-15T00:19:30.000Z;55;425;299;779;274;3183;2428;5886
5066;1871;2014-10-14T13:55:25.000Z;119;512;299;930;594;3835;2428;6857
5067;1871;2014-11-13T08:22:46.000Z;16;479;34;529;80;3588;276;3944
5068;1871;2014-12-12T08:23:35.000Z;82;371;326;779;409;2779;2647;5835
5069;1871;2015-02-09T19:19:50.000Z;57;512;296;865;284;3835;2404;6523
5070;1871;2015-03-11T10:39:03.000Z;47;489;306;842;235;3663;2485;6382
5071;1871;2015-05-09T13:20:46.000Z;36;489;395;920;180;3663;3207;7050
5072;1871;2015-06-07T08:35:21.000Z;66;497;295;858;329;3723;2395;6447
5073;1871;2015-09-03T03:39:42.000Z;36;484;288;808;180;3625;2339;6143
5074;1871;2015-10-02T14:39:10.000Z;171;478;229;878;853;3580;1859;6293
5075;1871;2015-10-31T16:16:46.000Z;57;392;415;864;284;2936;3370;6590
5076;1871;2015-11-29T10:56:42.000Z;0;525;272;797;0;3932;2209;6141
5077;1871;2016-01-27T17:39:19.000Z;77;501;189;767;384;3752;1535;5671
5078;1871;2016-04-24T11:34:18.000Z;72;532;312;916;359;3985;2533;6877
5079;1871;2016-05-24T22:06:13.000Z;94;520;295;909;469;3895;2395;6759
5080;1871;2016-06-22T16:56:34.000Z;62;502;334;898;309;3760;2712;6781
5081;1871;2016-07-21T01:49:18.000Z;57;485;182;724;284;3633;1478;5395
5082;1871;2016-08-20T10:13:21.000Z;68;339;551;958;339;2539;4474;7353
5083;1871;2016-09-19T23:06:32.000Z;79;526;476;1081;394;3940;3865;8199
5084;1871;2016-10-18T14:25:33.000Z;54;497;290;841;269;3723;2355;6347
5085;1871;2016-11-16T02:24:40.000Z;654;567;309;1530;3263;4247;2509;10019
5086;1871;2016-12-15T07:34:39.000Z;105;502;309;916;524;3760;2509;6793
5087;1881;2013-12-08T18:24:52.000Z;1780;47;0;1827;8882;352;0;9234
5088;1881;2014-01-06T13:21:49.000Z;0;29;50;79;0;217;406;623
5089;1881;2014-04-03T00:24:20.000Z;0;56;8;64;0;419;65;484
5090;1881;2014-05-02T20:53:52.000Z;0;165;31;196;0;1236;252;1488
5091;1881;2014-08-30T19:55:49.000Z;27;58;0;85;135;434;0;569
5092;1881;2014-12-26T23:32:42.000Z;35;50;4;89;175;375;32;582
5093;1881;2015-01-25T03:06:45.000Z;22;73;103;198;110;547;836;1493
5094;1881;2015-03-24T07:14:50.000Z;27;97;59;183;135;727;479;1340
5095;1881;2015-04-24T00:12:20.000Z;4;0;21;25;20;0;171;190
5096;1881;2015-07-20T19:35:01.000Z;0;30;56;86;0;225;455;679
5097;1881;2015-08-19T14:16:27.000Z;0;51;40;91;0;382;325;707
5098;1881;2015-10-16T13:01:43.000Z;0;0;31;31;0;0;252;252
5099;1881;2015-12-15T09:03:13.000Z;0;106;47;153;0;794;382;1176
5100;1881;2016-01-14T19:42:56.000Z;62;0;61;123;309;0;495;805
5101;1881;2016-02-12T11:46:03.000Z;2;47;0;49;10;352;0;362
5102;1881;2016-03-12T20:08:43.000Z;0;120;294;414;0;899;2387;3286
5103;1881;2016-04-11T14:06:30.000Z;0;27;12;39;0;202;97;300
5104;1891;2016-06-01T11:28:17.000Z;0;34;59;93;0;255;479;734
5105;1911;2016-12-04T20:13:53.000Z;540;704;0;1244;2695;5273;0;7968
5106;1921;2015-05-09T13:25:46.000Z;490;611;330;1431;2445;4576;2680;9701
5107;1921;2015-07-08T19:05:46.000Z;500;1012;172;1684;2495;7580;1397;11472
5108;1921;2015-08-07T18:08:14.000Z;367;791;192;1350;1831;5925;1559;9315
5109;1921;2015-10-06T10:07:00.000Z;516;529;0;1045;2575;3962;0;6537
5110;1921;2015-11-05T17:54:14.000Z;501;594;160;1255;2500;4449;1299;8248
5111;1921;2016-02-02T11:02:51.000Z;491;591;166;1248;2450;4427;1348;8225
5112;1921;2016-03-02T13:28:58.000Z;461;748;660;1869;2300;5603;5359;13262
5113;1921;2016-04-30T04:06:34.000Z;513;623;194;1330;2560;4666;1575;8801
5114;1921;2016-05-29T23:44:22.000Z;494;43;110;647;2465;322;893;3680
5115;1921;2016-07-27T08:10:36.000Z;766;680;196;1642;3822;5093;1592;10507
5116;1921;2016-08-25T07:32:25.000Z;484;497;244;1225;2415;3723;1981;8119
5117;1921;2016-09-23T03:37:40.000Z;494;633;186;1313;2465;4741;1510;8717
5118;1931;2016-08-28T12:38:56.000Z;0;64;48;112;0;479;390;869
5119;1931;2016-11-24T18:04:46.000Z;56;23;33;112;279;172;268;720
5120;1931;2016-12-24T19:29:25.000Z;42;29;0;71;210;217;0;427
5121;1941;2015-09-26T15:29:07.000Z;62;105;90;257;309;786;731;1827
5122;1941;2015-10-25T07:24:53.000Z;6;171;92;269;30;1281;747;2058
5123;1941;2015-12-23T15:35:54.000Z;0;125;59;184;0;936;479;1415
5124;1941;2016-03-20T02:45:46.000Z;4;231;122;357;20;1730;991;2741
5125;1941;2016-09-12T10:30:51.000Z;18;62;48;128;90;464;390;944
5126;1941;2016-11-11T22:44:50.000Z;0;73;207;280;0;547;1681;2228
5127;1941;2016-12-10T10:30:09.000Z;87;56;102;245;434;419;828;1682
5128;1951;2014-02-16T09:15:42.000Z;0;126;103;229;0;944;836;1780
5129;1951;2014-03-18T12:08:21.000Z;13;135;82;230;65;1011;666;1742
5130;1951;2014-04-16T17:02:01.000Z;0;0;125;125;0;0;1015;1015
5131;1951;2014-06-14T12:47:24.000Z;0;88;167;255;0;659;1356;2015
5132;1951;2014-07-13T21:35:52.000Z;0;88;39;127;0;659;317;976
5133;1951;2014-09-09T13:42:38.000Z;31;123;98;252;155;921;796;1872
5134;1951;2014-10-09T23:59:18.000Z;4;352;119;475;20;2636;966;3623
5135;1951;2015-01-05T13:53:42.000Z;23;80;60;163;115;599;487;1201
5136;1951;2015-02-04T23:05:04.000Z;76;146;57;279;379;1094;463;1936
5137;1951;2015-03-05T10:57:22.000Z;24;94;754;872;120;704;6122;6946
5138;1951;2015-04-04T22:19:55.000Z;20;107;113;240;100;801;918;1819
5139;1971;2016-12-01T20:13:28.000Z;47;462;293;802;235;3460;2379;6074
5140;1971;2016-12-31T00:14:48.000Z;59;264;326;649;294;1977;2647;4919
5141;1981;2015-12-11T12:12:20.000Z;503;329;215;1047;2510;2464;1746;6720
5142;1981;2016-02-07T08:11:15.000Z;514;550;213;1277;2565;4120;1730;8414
5143;1981;2016-03-08T23:15:16.000Z;502;556;206;1264;2505;4164;1673;8342
5144;1981;2016-04-06T05:23:59.000Z;538;619;215;1372;2685;4636;1746;9067
5145;1981;2016-05-05T09:13:05.000Z;490;619;198;1307;2445;4636;1608;8689
5146;1981;2016-06-03T07:39:10.000Z;498;627;110;1235;2485;4696;893;8074
5147;1981;2016-08-01T21:01:18.000Z;516;590;192;1298;2575;4419;1559;8553
5148;1991;2016-10-09T18:04:40.000Z;120;61;140;321;599;457;1137;2192
5149;1991;2016-11-07T17:03:33.000Z;92;53;54;199;459;397;438;1295
5150;1991;2016-12-06T11:59:27.000Z;0;0;54;54;0;0;438;438
5151;2001;2015-10-17T16:59:08.000Z;6;0;0;6;30;0;0;30
5152;2001;2015-11-15T15:58:05.000Z;0;88;49;137;0;659;398;1057
5153;2001;2015-12-15T00:00:20.000Z;17;54;0;71;85;404;0;489
5154;2001;2016-01-12T15:49:13.000Z;0;52;8;60;0;389;65;454
5155;2001;2016-04-09T19:52:55.000Z;12;134;81;227;60;1004;658;1721
5156;2011;2016-06-18T04:21:29.000Z;103;613;201;917;514;4591;1632;6737
5157;2011;2016-07-17T03:11:42.000Z;430;525;221;1176;2146;3932;1795;7872
5158;2011;2016-08-16T01:56:27.000Z;502;665;197;1364;2505;4981;1600;9085
5159;2011;2016-09-15T07:03:35.000Z;542;639;198;1379;2705;4786;1608;9098
5160;2011;2016-10-14T13:29:21.000Z;489;629;194;1312;2440;4711;1575;8727
5161;2011;2016-11-13T18:09:19.000Z;499;739;148;1386;2490;5535;1202;9227
5162;2011;2016-12-13T22:46:29.000Z;492;627;225;1344;2455;4696;1827;8978
5163;2021;2016-10-07T11:17:42.000Z;5;42;36;83;25;315;292;632
5164;2031;2016-09-28T04:05:15.000Z;55;150;256;461;274;1124;2079;3477
5165;2031;2016-11-27T21:34:54.000Z;40;495;543;1078;200;3708;4409;8316
5166;2031;2016-12-27T03:07:00.000Z;58;502;300;860;289;3760;2436;6485
5167;2041;2014-10-05T15:37:22.000Z;7083;609;126;7818;35344;4561;1023;40929
5168;2041;2014-11-03T21:09:11.000Z;519;577;183;1279;2590;4322;1486;8398
5169;2041;2015-01-01T14:40:53.000Z;497;623;200;1320;2480;4666;1624;8770
5170;2041;2015-03-30T08:14:29.000Z;447;592;162;1201;2231;4434;1315;7980
5171;2041;2015-06-27T10:11:45.000Z;427;585;162;1174;2131;4382;1315;7828
5172;2041;2015-08-24T06:12:29.000Z;479;620;193;1292;2390;4644;1567;8601
5173;2041;2015-09-22T14:22:42.000Z;494;659;203;1356;2465;4936;1648;9049
5174;2041;2015-10-21T05:24:31.000Z;473;606;193;1272;2360;4539;1567;8466
5175;2041;2015-11-20T11:17:35.000Z;462;584;163;1209;2305;4374;1324;8003
5176;2041;2015-12-20T08:20:22.000Z;468;617;225;1310;2335;4621;1827;8784
5177;2041;2016-01-19T07:25:00.000Z;303;525;217;1045;1512;3932;1762;7206
5178;2041;2016-02-18T13:54:44.000Z;517;614;215;1346;2580;4599;1746;8924
5179;2051;2013-12-29T23:54:00.000Z;0;85;0;85;0;637;0;637
5180;2051;2014-01-28T16:23:20.000Z;0;141;12;153;0;1056;97;1154
5181;2051;2014-02-26T04:07:57.000Z;25;51;44;120;125;382;357;864
5182;2051;2014-03-28T14:59:24.000Z;6;57;24;87;30;427;195;652
5183;2051;2014-04-26T10:44:08.000Z;7;30;65;102;35;225;528;787
5184;2051;2014-06-25T13:23:59.000Z;0;21;14;35;0;157;114;271
5185;2051;2014-07-24T10:43:19.000Z;0;0;35;35;0;0;284;284
5186;2051;2014-08-23T07:49:52.000Z;0;72;58;130;0;539;471;1010
5187;2051;2014-09-21T09:02:03.000Z;10;80;9;99;50;599;73;722
5188;2051;2014-10-20T23:53:43.000Z;110;45;20;175;549;337;162;1048
5189;2051;2014-11-19T20:57:01.000Z;0;19;0;19;0;142;0;142
5190;2051;2015-04-17T10:12:43.000Z;0;41;0;41;0;307;0;307
5191;2051;2015-05-17T14:17:59.000Z;0;1041;0;1041;0;7797;0;7797
5192;2051;2015-07-15T03:28:05.000Z;25;78;0;103;125;584;0;709
5193;2051;2015-08-13T17:56:12.000Z;0;0;65;65;0;0;528;528
5194;2051;2015-09-11T09:39:36.000Z;2;26;33;61;10;195;268;473
5195;2051;2015-10-11T03:43:14.000Z;0;56;51;107;0;419;414;834
5196;2051;2015-12-09T08:55:56.000Z;15;46;32;93;75;345;260;679
5197;2051;2016-01-08T07:47:08.000Z;0;52;186;238;0;389;1510;1900
5198;2051;2016-02-06T09:04:23.000Z;0;89;39;128;0;667;317;983
5199;2051;2016-03-07T14:19:10.000Z;28;53;79;160;140;397;641;1178
5200;2051;2016-05-05T12:22:05.000Z;0;39;54;93;0;292;438;731
5201;2051;2016-07-03T04:34:32.000Z;86;76;13;175;429;569;106;1104
5202;2051;2016-08-31T16:11:05.000Z;0;37;8;45;0;277;65;342
5203;2051;2016-09-29T13:47:13.000Z;0;0;801;801;0;0;6504;6504
5204;2051;2016-11-28T01:58:11.000Z;5;72;195;272;25;539;1583;2148
5205;2051;2016-12-28T10:04:27.000Z;130;70;48;248;649;524;390;1563
5206;2061;2016-12-31T12:40:26.000Z;0;57;28;85;0;427;227;654
5207;2071;2016-08-31T17:39:24.000Z;0;29;19;48;0;217;154;371
5208;2071;2016-09-30T02:53:29.000Z;0;95;8;103;0;712;65;777
5209;2081;2014-01-09T11:47:15.000Z;0;507;33;540;0;3797;268;4065
5210;2081;2014-02-07T06:09:30.000Z;1;490;292;783;5;3670;2371;6046
5211;2081;2014-03-08T21:12:19.000Z;78;503;264;845;389;3767;2144;6300
5212;2081;2014-04-07T07:28:07.000Z;31;463;290;784;155;3468;2355;5977
5213;2081;2014-05-07T07:22:22.000Z;64;491;276;831;319;3678;2241;6238
5214;2081;2014-06-06T16:55:16.000Z;44;600;0;644;220;4494;0;4714
5215;2091;2016-01-14T05:50:41.000Z;0;52;27;79;0;389;219;609
5216;2091;2016-02-13T20:27:29.000Z;0;42;11;53;0;315;89;404
5217;2091;2016-03-13T12:10:46.000Z;58;19;40;117;289;142;325;757
5218;2091;2016-04-12T16:50:20.000Z;0;39;46;85;0;292;374;666
5219;2091;2016-06-10T02:02:46.000Z;17;65;59;141;85;487;479;1051
5220;2091;2016-07-09T17:51:53.000Z;0;0;39;39;0;0;317;317
5221;2091;2016-09-06T13:40:35.000Z;0;52;0;52;0;389;0;389
5222;2091;2016-10-05T00:27:45.000Z;7;50;136;193;35;375;1104;1514
5223;2091;2016-12-31T07:26:28.000Z;0;0;38;38;0;0;309;309
5224;2101;2015-10-15T12:56:06.000Z;57;488;297;842;284;3655;2412;6351
5225;2101;2015-11-13T06:28:15.000Z;0;528;545;1073;0;3955;4425;8380
5226;2101;2016-01-10T09:14:37.000Z;0;490;294;784;0;3670;2387;6057
5227;2101;2016-02-10T00:12:26.000Z;2809;575;282;3666;14017;4307;2290;20614
5228;2101;2016-03-10T21:21:10.000Z;44;511;629;1184;220;3827;5107;9154
5229;2101;2016-05-07T13:11:31.000Z;87;0;212;299;434;0;1721;2156
5230;2101;2016-06-05T03:46:21.000Z;79;432;236;747;394;3236;1916;5546
5231;2101;2016-07-05T09:25:31.000Z;88;501;289;878;439;3752;2347;6538
5232;2101;2016-08-04T16:27:28.000Z;99;0;64;163;494;0;520;1014
5233;2101;2016-09-03T06:52:40.000Z;144;500;305;949;719;3745;2477;6940
5234;2101;2016-10-02T11:23:40.000Z;51;522;303;876;254;3910;2460;6625
5235;2101;2016-11-01T18:04:17.000Z;2015;502;283;2800;10055;3760;2298;16113
5236;2101;2016-11-30T05:34:37.000Z;50;483;289;822;250;3618;2347;6214
5237;2111;2014-01-26T13:22:02.000Z;428;688;0;1116;2136;5153;0;7289
5238;2111;2014-03-26T05:57:29.000Z;508;804;226;1538;2535;6022;1835;10392
5239;2111;2014-04-25T05:01:23.000Z;424;576;206;1206;2116;4314;1673;8103
5240;2111;2014-05-25T12:21:31.000Z;519;924;195;1638;2590;6921;1583;11094
5241;2111;2014-07-23T04:17:48.000Z;561;595;127;1283;2799;4457;1031;8287
5242;2111;2014-08-21T15:16:31.000Z;586;597;222;1405;2924;4472;1803;9198
5243;2111;2014-09-19T22:13:17.000Z;419;544;160;1123;2091;4075;1299;7465
5244;2121;2016-08-20T19:41:01.000Z;514;365;70;949;2565;2734;568;5867
5245;2121;2016-09-19T19:37:19.000Z;456;600;200;1256;2275;4494;1624;8393
5246;2121;2016-11-17T20:44:30.000Z;491;548;175;1214;2450;4105;1421;7976
5247;2121;2016-12-17T00:56:03.000Z;478;608;203;1289;2385;4554;1648;8588
5248;2131;2016-08-22T15:33:26.000Z;0;339;326;665;0;2539;2647;5186
5249;2131;2016-10-20T00:56:15.000Z;89;1328;438;1855;444;9947;3557;13947
5250;2131;2016-11-18T09:08:09.000Z;0;482;316;798;0;3610;2566;6176
5251;2131;2016-12-17T13:42:16.000Z;0;422;309;731;0;3161;2509;5670
5252;2141;2015-07-31T19:15:53.000Z;0;463;0;463;0;3468;0;3468
5253;2141;2015-10-28T11:49:38.000Z;15;462;282;759;75;3460;2290;5825
5254;2141;2015-11-27T04:17:04.000Z;597;521;312;1430;2979;3902;2533;9415
5255;2141;2015-12-26T18:47:22.000Z;0;513;396;909;0;3842;3216;7058
5256;2141;2016-01-24T02:37:26.000Z;13;530;306;849;65;3970;2485;6519
5257;2141;2016-02-22T08:49:16.000Z;38;527;285;850;190;3947;2314;6451
5258;2141;2016-03-23T03:49:15.000Z;61;503;317;881;304;3767;2574;6646
5259;2141;2016-07-18T11:42:34.000Z;55;498;308;861;274;3730;2501;6505
5260;2141;2016-08-16T13:08:23.000Z;0;315;303;618;0;2359;2460;4820
5261;2141;2016-09-15T02:12:57.000Z;61;520;300;881;304;3895;2436;6635
5262;2141;2016-10-14T05:55:35.000Z;62;506;313;881;309;3790;2542;6641
5263;2141;2016-11-13T14:33:45.000Z;81;535;293;909;404;4007;2379;6791
5264;2141;2016-12-13T16:06:38.000Z;118;485;302;905;589;3633;2452;6674
5265;2151;2016-06-19T21:22:55.000Z;505;605;243;1353;2520;4531;1973;9025
5266;2151;2016-07-19T09:39:45.000Z;532;624;219;1375;2655;4674;1778;9107
5267;2151;2016-10-16T18:57:38.000Z;491;594;0;1085;2450;4449;0;6899
5268;2151;2016-11-15T04:51:57.000Z;415;569;207;1191;2071;4262;1681;8014
5269;2151;2016-12-14T20:24:45.000Z;524;580;211;1315;2615;4344;1713;8672
5270;2161;2016-10-29T11:44:44.000Z;500;632;150;1282;2495;4734;1218;8447
5271;2161;2016-11-27T04:08:27.000Z;490;946;187;1623;2445;7086;1518;11049
5272;2161;2016-12-26T17:09:25.000Z;452;628;375;1455;2255;4704;3045;10004
5273;2171;2016-06-18T08:31:52.000Z;60;0;282;342;299;0;2290;2589
5274;2171;2016-07-18T06:30:31.000Z;113;516;291;920;564;3865;2363;6792
5275;2171;2016-08-17T01:45:42.000Z;53;518;315;886;264;3880;2558;6702
5276;2171;2016-09-15T06:50:10.000Z;68;501;345;914;339;3752;2801;6893
5277;2171;2016-10-14T04:16:55.000Z;36;540;325;901;180;4045;2639;6863
5278;2171;2016-11-12T11:52:09.000Z;41;504;429;974;205;3775;3483;7463
5279;2181;2013-12-24T20:42:09.000Z;30;528;302;860;150;3955;2452;6557
5280;2181;2014-01-22T22:09:34.000Z;0;608;200;808;0;4554;1624;6178
5281;2181;2014-02-21T06:30:36.000Z;49;451;302;802;245;3378;2452;6075
5282;2181;2014-03-22T10:17:05.000Z;48;591;262;901;240;4427;2127;6794
5283;2181;2014-04-21T02:47:01.000Z;49;491;210;750;245;3678;1705;5627
5284;2181;2014-05-20T11:58:51.000Z;32;508;313;853;160;3805;2542;6506
5285;2181;2014-06-19T04:27:54.000Z;27;479;411;917;135;3588;3337;7060
5286;2181;2014-07-18T07:29:30.000Z;56;337;309;702;279;2524;2509;5313
5287;2181;2014-08-17T19:55:30.000Z;0;542;350;892;0;4060;2842;6902
5288;2181;2014-10-16T07:07:08.000Z;34;569;0;603;170;4262;0;4431
5289;2181;2014-11-15T23:24:45.000Z;83;677;278;1038;414;5071;2257;7742
5290;2181;2014-12-15T10:09:32.000Z;60;483;311;854;299;3618;2525;6442
5291;2181;2015-01-14T04:59:44.000Z;61;546;307;914;304;4090;2493;6887
5292;2181;2015-02-12T12:43:39.000Z;9;538;418;965;45;4030;3394;7469
5293;2181;2015-04-11T02:00:33.000Z;42;350;301;693;210;2622;2444;5275
5294;2181;2015-05-11T11:37:10.000Z;26;495;395;916;130;3708;3207;7045
5295;2181;2015-07-10T11:41:53.000Z;61;524;287;872;304;3925;2330;6560
5296;2181;2015-08-09T07:58:08.000Z;67;513;268;848;334;3842;2176;6353
5297;2181;2015-10-07T13:49:06.000Z;57;493;323;873;284;3693;2623;6600
5298;2181;2016-01-04T19:37:56.000Z;106;524;283;913;529;3925;2298;6752
5299;2181;2016-02-02T07:33:36.000Z;4;463;470;937;20;3468;3816;7304
5300;2181;2016-03-02T15:54:27.000Z;31;510;325;866;155;3820;2639;6614
5301;2181;2016-05-01T10:19:58.000Z;55;2158;289;2502;274;16163;2347;18785
5302;2181;2016-05-30T00:23:59.000Z;31;502;289;822;155;3760;2347;6261
5303;2181;2016-06-29T16:33:54.000Z;74;520;313;907;369;3895;2542;6806
5304;2181;2016-07-29T03:13:49.000Z;52;521;319;892;259;3902;2590;6752
5305;2181;2016-08-28T11:11:44.000Z;37;527;293;857;185;3947;2379;6511
5306;2181;2016-10-27T03:38:07.000Z;56;471;301;828;279;3528;2444;6251
5307;2181;2016-11-25T07:25:38.000Z;53;465;314;832;264;3483;2550;6297
5308;2191;2016-01-19T21:15:03.000Z;54;499;267;820;269;3738;2168;6175
5309;2191;2016-02-18T09:22:25.000Z;149;436;299;884;744;3266;2428;6437
5310;2191;2016-04-16T10:30:00.000Z;23;493;290;806;115;3693;2355;6162
5311;2191;2016-05-15T05:30:02.000Z;114;420;293;827;569;3146;2379;6094
5312;2191;2016-06-14T05:04:40.000Z;47;512;309;868;235;3835;2509;6578
5313;2191;2016-07-14T02:53:19.000Z;926;500;315;1741;4621;3745;2558;10924
5314;2191;2016-08-12T17:17:49.000Z;131;483;0;614;654;3618;0;4271
5315;2191;2016-09-11T22:27:15.000Z;32;535;324;891;160;4007;2631;6798
5316;2191;2016-10-10T05:34:22.000Z;43;628;316;987;215;4704;2566;7484
5317;2191;2016-11-09T09:07:25.000Z;37;573;363;973;185;4292;2948;7424
5318;2201;2016-10-28T14:05:56.000Z;13;50;51;114;65;375;414;853
5319;2211;2016-07-15T23:05:09.000Z;490;635;194;1319;2445;4756;1575;8777
5320;2211;2016-11-10T20:39:09.000Z;497;595;173;1265;2480;4457;1405;8341
5321;2221;2016-12-13T04:07:18.000Z;513;805;121;1439;2560;6029;983;9572
5322;2231;2013-12-30T04:00:40.000Z;51;501;304;856;254;3752;2468;6475
5323;2231;2014-01-29T15:32:22.000Z;244;574;311;1129;1218;4299;2525;8042
5324;2231;2014-02-27T23:42:24.000Z;0;461;294;755;0;3453;2387;5840
5325;2231;2014-03-29T02:04:29.000Z;114;756;344;1214;569;5662;2793;9025
5326;2231;2014-04-28T07:01:46.000Z;38;468;213;719;190;3505;1730;5425
5327;2231;2014-05-28T10:37:38.000Z;364;451;286;1101;1816;3378;2322;7517
5328;2231;2014-08-25T08:29:08.000Z;41;454;299;794;205;3400;2428;6033
5329;2231;2014-09-24T21:35:30.000Z;240;245;292;777;1198;1835;2371;5404
5330;2231;2014-11-22T00:39:37.000Z;44;492;292;828;220;3685;2371;6276
5331;2231;2014-12-21T12:17:30.000Z;55;516;299;870;274;3865;2428;6567
5332;2231;2015-03-21T14:24:13.000Z;0;517;294;811;0;3872;2387;6260
5333;2231;2015-04-19T01:05:05.000Z;23;505;404;932;115;3782;3280;7178
5334;2231;2015-05-18T15:12:16.000Z;41;468;280;789;205;3505;2274;5984
5335;2231;2015-06-16T19:29:12.000Z;62;491;485;1038;309;3678;3938;7925
5336;2231;2015-08-14T07:25:48.000Z;353;502;296;1151;1761;3760;2404;7925
5337;2231;2015-09-13T22:24:35.000Z;74;510;378;962;369;3820;3069;7259
5338;2231;2015-10-13T08:05:27.000Z;0;477;299;776;0;3573;2428;6001
5339;2231;2015-12-11T13:59:13.000Z;19;495;264;778;95;3708;2144;5946
5340;2231;2016-03-10T22:06:35.000Z;66;499;243;808;329;3738;1973;6040
5341;2231;2016-04-09T15:25:27.000Z;69;501;299;869;344;3752;2428;6525
5342;2231;2016-05-08T02:23:15.000Z;49;511;210;770;245;3827;1705;5777
5343;2231;2016-08-04T16:44:59.000Z;39;505;272;816;195;3782;2209;6186
5344;2231;2016-09-02T15:31:04.000Z;33;549;356;938;165;4112;2891;7167
5345;2231;2016-10-02T13:26:09.000Z;141;476;295;912;704;3565;2395;6664
5346;2231;2016-11-29T01:16:36.000Z;82;456;370;908;409;3415;3004;6829
5347;2231;2016-12-29T04:53:54.000Z;63;505;260;828;314;3782;2111;6208
5348;2241;2016-02-06T02:05:38.000Z;504;609;207;1320;2515;4561;1681;8757
5349;2241;2016-03-06T04:22:22.000Z;558;619;240;1417;2784;4636;1949;9370
